cycle,visit_id,config_id,altslot_id,slot_id,slotdur,ra,dec,elat,glat,orient,inst,mode,categ,apt_target,apt_tile,apt_config,apt_pointing,apt_exposure
2,03707027002,03707027002_10202,03707027002_10202_03,03707027002_0007,105,137.590544,7.035173,-8.851768,33.992158,,MIRI,Imaging,GO,1,2,2,7,3
2,03707027002,03707027002_10202,03707027002_10202_04,03707027002_0008,105,137.591534,7.038706,-8.848103,33.994688,,MIRI,Imaging,GO,1,2,2,8,4
2,03707029001,03707029001_10101,03707029001_10101_01,03707029001_0001,41,143.069358,21.517284,6.555716,44.569196,110.0,MIRI,Imaging,GO,1,1,1,1,1
2,03707029001,03707029001_10101,03707029001_10101_02,03707029001_0002,41,143.064870,21.519405,6.556389,44.565848,110.0,MIRI,Imaging,GO,1,1,1,2,2
2,03707029001,03707029001_10101,03707029001_10101_03,03707029001_0003,41,143.067448,21.523170,6.560724,44.569265,110.0,MIRI,Imaging,GO,1,1,1,3,3
2,03707029001,03707029001_10101,03707029001_10101_04,03707029001_0004,41,143.070655,21.521039,6.559659,44.571473,110.0,MIRI,Imaging,GO,1,1,1,4,4
2,03707029001,03707029001_10102,03707029001_10102_01,03707029001_0005,105,143.069358,21.517284,6.555716,44.569196,110.0,MIRI,Imaging,GO,1,1,2,5,1
2,03707029001,03707029001_10102,03707029001_10102_02,03707029001_0006,105,143.064870,21.519405,6.556389,44.565848,110.0,MIRI,Imaging,GO,1,1,2,6,2
2,03707029001,03707029001_10102,03707029001_10102_03,03707029001_0007,105,143.067448,21.523170,6.560724,44.569265,110.0,MIRI,Imaging,GO,1,1,2,7,3
2,03707029001,03707029001_10102,03707029001_10102_04,03707029001_0008,105,143.070655,21.521039,6.559659,44.571473,110.0,MIRI,Imaging,GO,1,1,2,8,4
2,03707029002,03707029002_10201,03707029002_10201_01,03707029002_0001,41,143.060899,21.500534,6.537328,44.556667,110.0,MIRI,Imaging,GO,1,2,1,1,1
2,03707029002,03707029002_10201,03707029002_10201_02,03707029002_0002,41,143.056411,21.502655,6.538001,44.553320,110.0,MIRI,Imaging,GO,1,2,1,2,2
2,03707029002,03707029002_10201,03707029002_10201_03,03707029002_0003,41,143.058989,21.506420,6.542336,44.556737,110.0,MIRI,Imaging,GO,1,2,1,3,3
2,03707029002,03707029002_10201,03707029002_10201_04,03707029002_0004,41,143.062196,21.504289,6.541272,44.558944,110.0,MIRI,Imaging,GO,1,2,1,4,4
2,03707029002,03707029002_10202,03707029002_10202_01,03707029002_0005,105,143.060899,21.500534,6.537328,44.556667,110.0,MIRI,Imaging,GO,1,2,2,5,1
2,03707029002,03707029002_10202,03707029002_10202_02,03707029002_0006,105,143.056411,21.502655,6.538001,44.553320,110.0,MIRI,Imaging,GO,1,2,2,6,2
2,03707029002,03707029002_10202,03707029002_10202_03,03707029002_0007,105,143.058989,21.506420,6.542336,44.556737,110.0,MIRI,Imaging,GO,1,2,2,7,3
2,03707029002,03707029002_10202,03707029002_10202_04,03707029002_0008,105,143.062196,21.504289,6.541272,44.558944,110.0,MIRI,Imaging,GO,1,2,2,8,4
2,03707029003,03707029003_10301,03707029003_10301_01,03707029003_0001,41,143.033390,21.512554,6.540528,44.535855,110.0,MIRI,Imaging,GO,1,3,1,1,1
2,03707029003,03707029003_10301,03707029003_10301_02,03707029003_0002,41,143.028902,21.514675,6.541201,44.532507,110.0,MIRI,Imaging,GO,1,3,1,2,2
2,03707029003,03707029003_10301,03707029003_10301_03,03707029003_0003,41,143.031480,21.518440,6.545536,44.535924,110.0,MIRI,Imaging,GO,1,3,1,3,3
2,03707029003,03707029003_10301,03707029003_10301_04,03707029003_0004,41,143.034687,21.516310,6.544472,44.538132,110.0,MIRI,Imaging,GO,1,3,1,4,4
2,03707029003,03707029003_10302,03707029003_10302_01,03707029003_0005,105,143.033390,21.512554,6.540528,44.535855,110.0,MIRI,Imaging,GO,1,3,2,5,1
2,03707029003,03707029003_10302,03707029003_10302_02,03707029003_0006,105,143.028902,21.514675,6.541201,44.532507,110.0,MIRI,Imaging,GO,1,3,2,6,2
2,03707029003,03707029003_10302,03707029003_10302_03,03707029003_0007,105,143.031480,21.518440,6.545536,44.535924,110.0,MIRI,Imaging,GO,1,3,2,7,3
2,03707029003,03707029003_10302,03707029003_10302_04,03707029003_0008,105,143.034687,21.516310,6.544472,44.538132,110.0,MIRI,Imaging,GO,1,3,2,8,4
2,03707029004,03707029004_10401,03707029004_10401_01,03707029004_0001,41,143.041847,21.529306,6.558916,44.548380,110.0,MIRI,Imaging,GO,1,4,1,1,1
2,03707029004,03707029004_10401,03707029004_10401_02,03707029004_0002,41,143.037358,21.531427,6.559589,44.545031,110.0,MIRI,Imaging,GO,1,4,1,2,2
2,03707029004,03707029004_10401,03707029004_10401_03,03707029004_0003,41,143.039936,21.535192,6.563924,44.548447,110.0,MIRI,Imaging,GO,1,4,1,3,3
2,03707029004,03707029004_10401,03707029004_10401_04,03707029004_0004,41,143.043144,21.533061,6.562860,44.550656,110.0,MIRI,Imaging,GO,1,4,1,4,4
2,03707029004,03707029004_10402,03707029004_10402_01,03707029004_0005,105,143.041847,21.529306,6.558916,44.548380,110.0,MIRI,Imaging,GO,1,4,2,5,1
2,03707029004,03707029004_10402,03707029004_10402_02,03707029004_0006,105,143.037358,21.531427,6.559589,44.545031,110.0,MIRI,Imaging,GO,1,4,2,6,2
2,03707029004,03707029004_10402,03707029004_10402_03,03707029004_0007,105,143.039936,21.535192,6.563924,44.548447,110.0,MIRI,Imaging,GO,1,4,2,7,3
2,03707029004,03707029004_10402,03707029004_10402_04,03707029004_0008,105,143.043144,21.533061,6.562860,44.550656,110.0,MIRI,Imaging,GO,1,4,2,8,4
2,03707029005,03707029005_10501,03707029005_10501_01,03707029005_0001,41,143.016483,21.479050,6.503752,44.510796,110.0,MIRI,Imaging,GO,1,5,1,1,1
2,03707029005,03707029005_10501,03707029005_10501_02,03707029005_0002,41,143.011996,21.481170,6.504425,44.507450,110.0,MIRI,Imaging,GO,1,5,1,2,2
2,03707029005,03707029005_10501,03707029005_10501_03,03707029005_0003,41,143.014572,21.484936,6.508760,44.510868,110.0,MIRI,Imaging,GO,1,5,1,3,3
2,03707029005,03707029005_10501,03707029005_10501_04,03707029005_0004,41,143.017779,21.482805,6.507696,44.513074,110.0,MIRI,Imaging,GO,1,5,1,4,4
2,03707029005,03707029005_10502,03707029005_10502_01,03707029005_0005,105,143.016483,21.479050,6.503752,44.510796,110.0,MIRI,Imaging,GO,1,5,2,5,1
2,03707029005,03707029005_10502,03707029005_10502_02,03707029005_0006,105,143.011996,21.481170,6.504425,44.507450,110.0,MIRI,Imaging,GO,1,5,2,6,2
2,03707029005,03707029005_10502,03707029005_10502_03,03707029005_0007,105,143.014572,21.484936,6.508760,44.510868,110.0,MIRI,Imaging,GO,1,5,2,7,3
2,03707029005,03707029005_10502,03707029005_10502_04,03707029005_0008,105,143.017779,21.482805,6.507696,44.513074,110.0,MIRI,Imaging,GO,1,5,2,8,4
2,03707029006,03707029006_10601,03707029006_10601_01,03707029006_0001,41,143.024936,21.495802,6.522140,44.523327,110.0,MIRI,Imaging,GO,1,6,1,1,1
2,03707029006,03707029006_10601,03707029006_10601_02,03707029006_0002,41,143.020448,21.497923,6.522813,44.519980,110.0,MIRI,Imaging,GO,1,6,1,2,2
2,03707029006,03707029006_10601,03707029006_10601_03,03707029006_0003,41,143.023025,21.501688,6.527148,44.523397,110.0,MIRI,Imaging,GO,1,6,1,3,3
2,03707029006,03707029006_10601,03707029006_10601_04,03707029006_0004,41,143.026232,21.499558,6.526084,44.525605,110.0,MIRI,Imaging,GO,1,6,1,4,4
2,03707029006,03707029006_10602,03707029006_10602_01,03707029006_0005,105,143.024936,21.495802,6.522140,44.523327,110.0,MIRI,Imaging,GO,1,6,2,5,1
2,03707029006,03707029006_10602,03707029006_10602_02,03707029006_0006,105,143.020448,21.497923,6.522813,44.519980,110.0,MIRI,Imaging,GO,1,6,2,6,2
2,03707029006,03707029006_10602,03707029006_10602_03,03707029006_0007,105,143.023025,21.501688,6.527148,44.523397,110.0,MIRI,Imaging,GO,1,6,2,7,3
2,03707029006,03707029006_10602,03707029006_10602_04,03707029006_0008,105,143.026232,21.499558,6.526084,44.525605,110.0,MIRI,Imaging,GO,1,6,2,8,4
2,03707029007,03707029007_10701,03707029007_10701_01,03707029007_0001,41,143.052442,21.483783,6.518940,44.544134,110.0,MIRI,Imaging,GO,1,7,1,1,1
2,03707029007,03707029007_10701,03707029007_10701_02,03707029007_0002,41,143.047955,21.485904,6.519613,44.540788,110.0,MIRI,Imaging,GO,1,7,1,2,2
2,03707029007,03707029007_10701,03707029007_10701_03,03707029007_0003,41,143.050532,21.489669,6.523948,44.544206,110.0,MIRI,Imaging,GO,1,7,1,3,3
2,03707029007,03707029007_10701,03707029007_10701_04,03707029007_0004,41,143.053739,21.487538,6.522884,44.546413,110.0,MIRI,Imaging,GO,1,7,1,4,4
2,03707029007,03707029007_10702,03707029007_10702_01,03707029007_0005,105,143.052442,21.483783,6.518940,44.544134,110.0,MIRI,Imaging,GO,1,7,2,5,1
2,03707029007,03707029007_10702,03707029007_10702_02,03707029007_0006,105,143.047955,21.485904,6.519613,44.540788,110.0,MIRI,Imaging,GO,1,7,2,6,2
2,03707029007,03707029007_10702,03707029007_10702_03,03707029007_0007,105,143.050532,21.489669,6.523948,44.544206,110.0,MIRI,Imaging,GO,1,7,2,7,3
2,03707029007,03707029007_10702,03707029007_10702_04,03707029007_0008,105,143.053739,21.487538,6.522884,44.546413,110.0,MIRI,Imaging,GO,1,7,2,8,4
2,03707029008,03707029008_10801,03707029008_10801_01,03707029008_0001,41,143.043987,21.467032,6.500552,44.531599,110.0,MIRI,Imaging,GO,1,8,1,1,1
2,03707029008,03707029008_10801,03707029008_10801_02,03707029008_0002,41,143.039500,21.469153,6.501225,44.528254,110.0,MIRI,Imaging,GO,1,8,1,2,2
2,03707029008,03707029008_10801,03707029008_10801_03,03707029008_0003,41,143.042077,21.472918,6.505560,44.531672,110.0,MIRI,Imaging,GO,1,8,1,3,3
2,03707029008,03707029008_10801,03707029008_10801_04,03707029008_0004,41,143.045284,21.470787,6.504496,44.533878,110.0,MIRI,Imaging,GO,1,8,1,4,4
2,03707029008,03707029008_10802,03707029008_10802_01,03707029008_0005,105,143.043987,21.467032,6.500552,44.531599,110.0,MIRI,Imaging,GO,1,8,2,5,1
2,03707029008,03707029008_10802,03707029008_10802_02,03707029008_0006,105,143.039500,21.469153,6.501225,44.528254,110.0,MIRI,Imaging,GO,1,8,2,6,2
2,03707029008,03707029008_10802,03707029008_10802_03,03707029008_0007,105,143.042077,21.472918,6.505560,44.531672,110.0,MIRI,Imaging,GO,1,8,2,7,3
2,03707029008,03707029008_10802,03707029008_10802_04,03707029008_0008,105,143.045284,21.470787,6.504496,44.533878,110.0,MIRI,Imaging,GO,1,8,2,8,4
2,03707031001,03707031001_10101,03707031001_10101_01,03707031001_0001,41,146.449437,-31.168322,-41.525484,16.802007,90.16455103,MIRI,Imaging,GO,1,1,1,1,1
2,03707031001,03707031001_10101,03707031001_10101_02,03707031001_0002,41,146.444005,-31.167745,-41.527025,16.799303,90.16455103,MIRI,Imaging,GO,1,1,1,2,2
2,03707031001,03707031001_10101,03707031001_10101_03,03707031001_0003,41,146.445147,-31.163389,-41.522687,16.803182,90.16455103,MIRI,Imaging,GO,1,1,1,3,3
2,03707031001,03707031001_10101,03707031001_10101_04,03707031001_0004,41,146.449273,-31.164380,-41.522012,16.804826,90.16455103,MIRI,Imaging,GO,1,1,1,4,4
2,03707031001,03707031001_10102,03707031001_10102_01,03707031001_0005,105,146.449437,-31.168322,-41.525484,16.802007,90.16455103,MIRI,Imaging,GO,1,1,2,5,1
2,03707031001,03707031001_10102,03707031001_10102_02,03707031001_0006,105,146.444005,-31.167745,-41.527025,16.799303,90.16455103,MIRI,Imaging,GO,1,1,2,6,2
2,03707031001,03707031001_10102,03707031001_10102_03,03707031001_0007,105,146.445147,-31.163389,-41.522687,16.803182,90.16455103,MIRI,Imaging,GO,1,1,2,7,3
2,03707031001,03707031001_10102,03707031001_10102_04,03707031001_0008,105,146.449273,-31.164380,-41.522012,16.804826,90.16455103,MIRI,Imaging,GO,1,1,2,8,4
2,03707031002,03707031002_10201,03707031002_10201_01,03707031002_0001,41,146.447438,-31.186750,-41.542764,16.787231,90.16455103,MIRI,Imaging,GO,1,2,1,1,1
2,03707031002,03707031002_10201,03707031002_10201_02,03707031002_0002,41,146.442005,-31.186173,-41.544305,16.784528,90.16455103,MIRI,Imaging,GO,1,2,1,2,2
2,03707031002,03707031002_10201,03707031002_10201_03,03707031002_0003,41,146.443147,-31.181817,-41.539967,16.788406,90.16455103,MIRI,Imaging,GO,1,2,1,3,3
2,03707031002,03707031002_10201,03707031002_10201_04,03707031002_0004,41,146.447274,-31.182808,-41.539292,16.790051,90.16455103,MIRI,Imaging,GO,1,2,1,4,4
2,03707031002,03707031002_10202,03707031002_10202_01,03707031002_0005,105,146.447438,-31.186750,-41.542764,16.787231,90.16455103,MIRI,Imaging,GO,1,2,2,5,1
2,03707031002,03707031002_10202,03707031002_10202_02,03707031002_0006,105,146.442005,-31.186173,-41.544305,16.784528,90.16455103,MIRI,Imaging,GO,1,2,2,6,2
2,03707031002,03707031002_10202,03707031002_10202_03,03707031002_0007,105,146.443147,-31.181817,-41.539967,16.788406,90.16455103,MIRI,Imaging,GO,1,2,2,7,3
2,03707031002,03707031002_10202,03707031002_10202_04,03707031002_0008,105,146.447274,-31.182808,-41.539292,16.790051,90.16455103,MIRI,Imaging,GO,1,2,2,8,4
2,03707031003,03707031003_10301,03707031003_10301_01,03707031003_0001,41,146.414528,-31.184132,-41.552885,16.770204,90.16455103,MIRI,Imaging,GO,1,3,1,1,1
2,03707031003,03707031003_10301,03707031003_10301_02,03707031003_0002,41,146.409096,-31.183554,-41.554425,16.767501,90.16455103,MIRI,Imaging,GO,1,3,1,2,2
2,03707031003,03707031003_10301,03707031003_10301_03,03707031003_0003,41,146.410239,-31.179198,-41.550086,16.771379,90.16455103,MIRI,Imaging,GO,1,3,1,3,3
2,03707031003,03707031003_10301,03707031003_10301_04,03707031003_0004,41,146.414365,-31.180190,-41.549413,16.773024,90.16455103,MIRI,Imaging,GO,1,3,1,4,4
2,03707031003,03707031003_10302,03707031003_10302_01,03707031003_0005,105,146.414528,-31.184132,-41.552885,16.770204,90.16455103,MIRI,Imaging,GO,1,3,2,5,1
2,03707031003,03707031003_10302,03707031003_10302_02,03707031003_0006,105,146.409096,-31.183554,-41.554425,16.767501,90.16455103,MIRI,Imaging,GO,1,3,2,6,2
2,03707031003,03707031003_10302,03707031003_10302_03,03707031003_0007,105,146.410239,-31.179198,-41.550086,16.771379,90.16455103,MIRI,Imaging,GO,1,3,2,7,3
2,03707031003,03707031003_10302,03707031003_10302_04,03707031003_0008,105,146.414365,-31.180190,-41.549413,16.773024,90.16455103,MIRI,Imaging,GO,1,3,2,8,4
2,03707031004,03707031004_10401,03707031004_10401_01,03707031004_0001,41,146.416533,-31.165705,-41.535603,16.784979,90.16455103,MIRI,Imaging,GO,1,4,1,1,1
2,03707031004,03707031004_10401,03707031004_10401_02,03707031004_0002,41,146.411102,-31.165127,-41.537142,16.782275,90.16455103,MIRI,Imaging,GO,1,4,1,2,2
2,03707031004,03707031004_10401,03707031004_10401_03,03707031004_0003,41,146.412245,-31.160771,-41.532803,16.786153,90.16455103,MIRI,Imaging,GO,1,4,1,3,3
2,03707031004,03707031004_10401,03707031004_10401_04,03707031004_0004,41,146.416370,-31.161763,-41.532130,16.787798,90.16455103,MIRI,Imaging,GO,1,4,1,4,4
2,03707031004,03707031004_10402,03707031004_10402_01,03707031004_0005,105,146.416533,-31.165705,-41.535603,16.784979,90.16455103,MIRI,Imaging,GO,1,4,2,5,1
2,03707031004,03707031004_10402,03707031004_10402_02,03707031004_0006,105,146.411102,-31.165127,-41.537142,16.782275,90.16455103,MIRI,Imaging,GO,1,4,2,6,2
2,03707031004,03707031004_10402,03707031004_10402_03,03707031004_0007,105,146.412245,-31.160771,-41.532803,16.786153,90.16455103,MIRI,Imaging,GO,1,4,2,7,3
2,03707031004,03707031004_10402,03707031004_10402_04,03707031004_0008,105,146.416370,-31.161763,-41.532130,16.787798,90.16455103,MIRI,Imaging,GO,1,4,2,8,4
2,03707031005,03707031005_10501,03707031005_10501_01,03707031005_0001,41,146.383631,-31.163079,-41.545711,16.767948,90.16455103,MIRI,Imaging,GO,1,5,1,1,1
2,03707031005,03707031005_10501,03707031005_10501_02,03707031005_0002,41,146.378201,-31.162500,-41.547248,16.765244,90.16455103,MIRI,Imaging,GO,1,5,1,2,2
2,03707031005,03707031005_10501,03707031005_10501_03,03707031005_0003,41,146.379345,-31.158145,-41.542909,16.769122,90.16455103,MIRI,Imaging,GO,1,5,1,3,3
2,03707031005,03707031005_10501,03707031005_10501_04,03707031005_0004,41,146.383470,-31.159138,-41.542237,16.770767,90.16455103,MIRI,Imaging,GO,1,5,1,4,4
2,03707031005,03707031005_10502,03707031005_10502_01,03707031005_0005,105,146.383631,-31.163079,-41.545711,16.767948,90.16455103,MIRI,Imaging,GO,1,5,2,5,1
2,03707031005,03707031005_10502,03707031005_10502_02,03707031005_0006,105,146.378201,-31.162500,-41.547248,16.765244,90.16455103,MIRI,Imaging,GO,1,5,2,6,2
2,03707031005,03707031005_10502,03707031005_10502_03,03707031005_0007,105,146.379345,-31.158145,-41.542909,16.769122,90.16455103,MIRI,Imaging,GO,1,5,2,7,3
2,03707031005,03707031005_10502,03707031005_10502_04,03707031005_0008,105,146.383470,-31.159138,-41.542237,16.770767,90.16455103,MIRI,Imaging,GO,1,5,2,8,4
2,03707031006,03707031006_10601,03707031006_10601_01,03707031006_0001,41,146.381620,-31.181506,-41.562996,16.753175,90.16455103,MIRI,Imaging,GO,1,6,1,1,1
2,03707031006,03707031006_10601,03707031006_10601_02,03707031006_0002,41,146.376188,-31.180927,-41.564534,16.750471,90.16455103,MIRI,Imaging,GO,1,6,1,2,2
2,03707031006,03707031006_10601,03707031006_10601_03,03707031006_0003,41,146.377333,-31.176571,-41.560195,16.754349,90.16455103,MIRI,Imaging,GO,1,6,1,3,3
2,03707031006,03707031006_10601,03707031006_10601_04,03707031006_0004,41,146.381458,-31.177564,-41.559523,16.755994,90.16455103,MIRI,Imaging,GO,1,6,1,4,4
2,03707031006,03707031006_10602,03707031006_10602_01,03707031006_0005,105,146.381620,-31.181506,-41.562996,16.753175,90.16455103,MIRI,Imaging,GO,1,6,2,5,1
2,03707031006,03707031006_10602,03707031006_10602_02,03707031006_0006,105,146.376188,-31.180927,-41.564534,16.750471,90.16455103,MIRI,Imaging,GO,1,6,2,6,2
2,03707031006,03707031006_10602,03707031006_10602_03,03707031006_0007,105,146.377333,-31.176571,-41.560195,16.754349,90.16455103,MIRI,Imaging,GO,1,6,2,7,3
2,03707031006,03707031006_10602,03707031006_10602_04,03707031006_0008,105,146.381458,-31.177564,-41.559523,16.755994,90.16455103,MIRI,Imaging,GO,1,6,2,8,4
2,03707031007,03707031007_10701,03707031007_10701_01,03707031007_0001,41,146.379607,-31.199933,-41.580280,16.738401,90.16455103,MIRI,Imaging,GO,1,7,1,1,1
2,03707031007,03707031007_10701,03707031007_10701_02,03707031007_0002,41,146.374174,-31.199353,-41.581818,16.735698,90.16455103,MIRI,Imaging,GO,1,7,1,2,2
2,03707031007,03707031007_10701,03707031007_10701_03,03707031007_0003,41,146.375320,-31.194998,-41.577479,16.739575,90.16455103,MIRI,Imaging,GO,1,7,1,3,3
2,03707031007,03707031007_10701,03707031007_10701_04,03707031007_0004,41,146.379446,-31.195991,-41.576807,16.741220,90.16455103,MIRI,Imaging,GO,1,7,1,4,4
2,03707031007,03707031007_10702,03707031007_10702_01,03707031007_0005,105,146.379607,-31.199933,-41.580280,16.738401,90.16455103,MIRI,Imaging,GO,1,7,2,5,1
2,03707031007,03707031007_10702,03707031007_10702_02,03707031007_0006,105,146.374174,-31.199353,-41.581818,16.735698,90.16455103,MIRI,Imaging,GO,1,7,2,6,2
2,03707031007,03707031007_10702,03707031007_10702_03,03707031007_0007,105,146.375320,-31.194998,-41.577479,16.739575,90.16455103,MIRI,Imaging,GO,1,7,2,7,3
2,03707031007,03707031007_10702,03707031007_10702_04,03707031007_0008,105,146.379446,-31.195991,-41.576807,16.741220,90.16455103,MIRI,Imaging,GO,1,7,2,8,4
2,03707031008,03707031008_10801,03707031008_10801_01,03707031008_0001,41,146.377594,-31.218359,-41.597564,16.723627,90.16455103,MIRI,Imaging,GO,1,8,1,1,1
2,03707031008,03707031008_10801,03707031008_10801_02,03707031008_0002,41,146.372160,-31.217780,-41.599102,16.720923,90.16455103,MIRI,Imaging,GO,1,8,1,2,2
2,03707031008,03707031008_10801,03707031008_10801_03,03707031008_0003,41,146.373305,-31.213424,-41.594764,16.724801,90.16455103,MIRI,Imaging,GO,1,8,1,3,3
2,03707031008,03707031008_10801,03707031008_10801_04,03707031008_0004,41,146.377432,-31.214417,-41.594091,16.726446,90.16455103,MIRI,Imaging,GO,1,8,1,4,4
2,03707031008,03707031008_10802,03707031008_10802_01,03707031008_0005,105,146.377594,-31.218359,-41.597564,16.723627,90.16455103,MIRI,Imaging,GO,1,8,2,5,1
2,03707031008,03707031008_10802,03707031008_10802_02,03707031008_0006,105,146.372160,-31.217780,-41.599102,16.720923,90.16455103,MIRI,Imaging,GO,1,8,2,6,2
2,03707031008,03707031008_10802,03707031008_10802_03,03707031008_0007,105,146.373305,-31.213424,-41.594764,16.724801,90.16455103,MIRI,Imaging,GO,1,8,2,7,3
2,03707031008,03707031008_10802,03707031008_10802_04,03707031008_0008,105,146.377432,-31.214417,-41.594091,16.726446,90.16455103,MIRI,Imaging,GO,1,8,2,8,4
2,03707031009,03707031009_10901,03707031009_10901_01,03707031009_0001,41,146.410515,-31.220986,-41.587448,16.740653,90.16455103,MIRI,Imaging,GO,1,9,1,1,1
2,03707031009,03707031009_10901,03707031009_10901_02,03707031009_0002,41,146.405080,-31.220408,-41.588988,16.737950,90.16455103,MIRI,Imaging,GO,1,9,1,2,2
2,03707031009,03707031009_10901,03707031009_10901_03,03707031009_0003,41,146.406225,-31.216052,-41.584650,16.741829,90.16455103,MIRI,Imaging,GO,1,9,1,3,3
2,03707031009,03707031009_10901,03707031009_10901_04,03707031009_0004,41,146.410352,-31.217044,-41.583975,16.743473,90.16455103,MIRI,Imaging,GO,1,9,1,4,4
2,03707031009,03707031009_10902,03707031009_10902_01,03707031009_0005,105,146.410515,-31.220986,-41.587448,16.740653,90.16455103,MIRI,Imaging,GO,1,9,2,5,1
2,03707031009,03707031009_10902,03707031009_10902_02,03707031009_0006,105,146.405080,-31.220408,-41.588988,16.737950,90.16455103,MIRI,Imaging,GO,1,9,2,6,2
2,03707031009,03707031009_10902,03707031009_10902_03,03707031009_0007,105,146.406225,-31.216052,-41.584650,16.741829,90.16455103,MIRI,Imaging,GO,1,9,2,7,3
2,03707031009,03707031009_10902,03707031009_10902_04,03707031009_0008,105,146.410352,-31.217044,-41.583975,16.743473,90.16455103,MIRI,Imaging,GO,1,9,2,8,4
